wgi_glacier_id,lat,lon,glacier_name,max_elev
SU5X14308167,39.27,72.08,167,5540
SU5X14308180,39.28,72.32,180,5200
SU5X14308201,39.32,72.45,201,4880
SU5X14308209,39.35,72.5,209,5440
SU5X14308212,39.37,72.55,212,5700
SU5X14308228,39.32,72.6,228,5500
SU5X14308247,39.33,72.7,247,5300
SU5X14308248,39.33,72.68,248,5270
SU5X14308259,39.3,72.77,259,5400
SU5X14308268,39.32,72.83,268,6000
SU5X14308286,39.3,72.97,286,6240
SU5X14308290,39.27,72.97,290,5900
SU5X14308299,39.2,72.92,299,5460
SU5X14308312,39.15,72.78,312,5820
SU5X14308318,39.2,72.83,318,5200
SU5X14308319,39.2,72.85,319,5400
SU5X14308356,39.1,72.77,356,5280
SU5X14308447,39.07,72.73,447,5600
SU5X14308464,39.07,72.8,464,5720
SU5X14308559,38.77,72.82,559,5200
SU5X14308604,38.93,72.6,604,5160
SU5X14308665,38.97,72.42,665,5000
SU5X14308690,39.12,72.17,BORBASH,4900
SU5X14308694,39.15,72.13,694,4400
SU5X14308719,39.12,71.95,719,5100
SU5X14308734,39,71.95,734,4700
SU5X14308790,38.93,71.73,790,5500
SU5X14309025,38.952,70.662,No 25,4100
SU5X14309139,38.899,71.281,No 139,4180
SU5X14309175,38.961,71.481,No 175,4550
SU5X14309191,38.929,71.841,Dorofeev,5750
SU5X14309199,38.88,71.81,No 199,4450
SU5X14309216,38.88,71.81,No 216,4800
SU5X14309252,38.824,72.03,No 252,4550
SU5X14309301,38.742,71.796,No 301,4900
SU5X14309341,38.716,71.62,No 341,4650
SU5X14309365,38.774,71.404,No 365,4750
SU5X14309407,38.538,71.498,No 407,4900
SU5X14309433,38.614,71.407,No 433,4800
SU5X14310014,38.47,70.53,14,4040
SU5X14310075,38.43,71.37,75,4680
SU5X14311034,38.6,71.6,34,4700
SU5X14311056,38.65,71.72,56,4860
SU5X14311079,38.72,71.87,79,4900
SU5X14311120,38.65,72.2,120,5300
SU5X14311138,38.57,72.18,138,4120
SU5X14311140,38.57,72.15,140,5200
SU5X14311164,38.58,72.07,164,4700
SU5X14311189,38.53,72.02,189,5100
SU5X14311203,38.55,71.92,203,5300
SU5X14312052,38.48,72,52,4700
SU5X14312103,38.37,72.25,LYAP-NAZAR,5800
SU5X14312142,38.35,72,142,4800
SU5X14312196,38.15,71.73,196,5300
SU5X14312240,38.1,71.45,240,4700
SU5X14312241,38.1,71.45,241,4000
SU5X14313017,38.08,71.75,BAGU-4,4600
SU5X14313032,38.16,71.75,BADJU,5150
SU5X14313041,38.18,71.85,41,4800
SU5X14313046,38.21,71.83,46,5400
SU5X14313085,38.25,72.13,85,4850
SU5X14313101,38.35,72.28,101,5400
SU5X14313106,38.39,72.3,106,5200
SU5X14313126,38.4,72.38,126,4800
SU5X14313130,38.44,72.37,130,5600
SU5X14313161,38.47,72.57,161,4500
SU5X14313164,38.49,72.55,164,5100
SU5X14313209,38.6,72.74,209,4700
SU5X14313269,38.65,72.48,269,5600
SU5X14313276,38.67,72.47,276,5500
SU5X14313286,38.69,72.43,286,5500
SU5X14313287,38.68,72.43,287,5540
SU5X14313387,38.47,72.77,387,5140
SU5X14313416,38.81,73,416,5000
SU5X14313442,38.51,73.47,442,5600
SU5X14313491,38.48,73.22,491,5100
SU5X14313497,38.51,73.27,497,5700
SU5X14313518,38.41,73.26,518,5600
SU5X14313571,38.29,72.73,571,5400
SU5X14313581,38.33,72.63,581,5560
SU5X14313614,38.17,72.35,614,5100
SU5X14313657,37.93,72.45,657,5500
SU5X14313684,38.04,72.34,684,5100
SU5X14313716,37.94,72.34,716,5300
SU5X14313736,37.91,72.23,736,5300
SU5X14313755,37.97,72.17,755,5370
SU5X14313789,38.03,71.94,789,4500
SU5X14313832,37.85,72.03,832,4700
SU5X14313835,37.85,72,835,5100
SU5X14313863,37.78,71.88,863,5100
SU5X14314020,38.17,72.53,20,5040
SU5X14314040,38.05,72.55,40,5100
SU5X14314074,38.13,72.67,74,5480
SU5X14314123,38.05,72.82,123,5400
SU5X14314160,37.92,73.05,160,5590
SU5X14314200,38.1,72.97,200,5500
SU5X14314206,38.1,73.05,206,5200
SU5X14314217,38.13,73,217,5620
SU5X14314230,38.18,73,230,5500
SU5X14314234,38.18,73.05,234,5240
SU5X14314238,38.18,73.08,238,5350
SU5X14314312,38.03,73.12,312,5650
SU5X14314329,38.05,73.23,329,5680
SU5X14314330,38.07,73.25,330,5650
SU5X14314333,38.1,73.27,333,5800
SU5X14314362,37.97,73.23,362,5560
SU5X14314590,38.32,74.78,590,5240
SU5X14314615,38.4,73.63,615,5250
SU5X14314643,38.37,73.85,643,5470
SU5X14314678,38.22,73.65,678,5100
SU5X14315002,37.6,71.65,2,4800
SU5X14315005,37.65,71.68,5,4500
SU5X14315069,37.88,72.23,69,5050
SU5X14315093,37.77,72.3,93,4950
SU5X14315099,37.8,72.35,99,4700
SU5X14315168,37.93,72.47,168,5450
SU5X14315186,37.83,72.67,186,4820
SU5X14315189,37.83,72.65,189,5000
SU5X14315214,37.92,72.77,214,5100
SU5X14315247,37.87,73.15,247,5100
SU5X14315283,37.57,73.77,283,5070
SU5X14315336,37.68,73.48,336,5300
SU5X14315383,37.75,72.72,383,4850
SU5X14315426,37.63,72.7,426,5350
SU5X14315462,37.38,72.78,462,5450
SU5X14315482,37.58,72.43,482,5100
SU5X14315573,37.58,71.98,573,5040
SU5X14315610,37.52,71.88,610,4840
SU5X14315654,37.32,71.9,654,4720
SU5X14315662,37.4,71.88,662,4880
SU5X14315679,37.5,72.02,679,4800
SU5X14315703,37.55,72.15,703,5300
SU5X14315716,37.52,72.2,716,4860
SU5X14315732,37.55,72.23,732,5650
SU5X14315782,37.18,72.47,782,5260
SU5X14315792,37.18,72.38,792,5400
SU5X14315830,37.07,72.07,830,5480
SU5X14315860,36.97,71.92,860,5480
SU5X14315900,37.22,71.75,900,4680
SU5X14315907,37.15,71.68,907,4740
SU5X14316035,37.05,71.65,35,5050
SU5X14316067,36.97,71.68,67,5200
SU5X14316142,36.85,71.85,142,5800
SU5X14316145,36.87,71.87,145,5600
SU5X14316186,36.92,71.95,186,5900
SU5X14316207,37.02,72.12,207,5740
SU5X14316216,37.07,72.15,216,5300
SU5X14316271,37.13,72.65,271,5300
SU5X14316277,37.15,72.62,277,5300
SU5X14316313,37.37,72.77,313,5230
SU5X14316354,37.32,73.95,354,5410
SU5X14316365,37.3,73.88,365,5330
SU5X14317007,39.18,73.65,7,5380
SU5X14317028,38.95,73.82,28,5720
SU5X14317034,38.93,73.73,34,5500
SU5X14317035,38.93,73.73,35,5480
SU5X14317045,38.87,73.67,45,5460
SU5X14317075,38.8,73.73,75,5610
SU5X14317079,38.62,73.78,79,5060
SU5X14317082,38.63,73.72,82,5100
SU5X14317106,38.55,73.48,106,4950
SU5X14317131,38.88,73.1,131,5210
SU5X14317149,38.93,73.02,149,5090
SU5X14317162,39.03,73.18,162,5400
SU5X14317211,39,72.92,211,5250
SU5X14317250,39.05,72.85,250,5500
SU5X14317300,39.25,73.1,300,5810
SU5X14318074,39.37,73.25,74,5000
SU5X14319012,40.1,73.9,12,4250
SU5X14319059,39.53,73.58,59,4710
SU5X14320007,38.03,71.45,7,4700
SU5X14320036,37.78,71.83,36,5000
SU5X14320043,37.75,71.82,43,4840
SU5Y15108002,50.279,90.039,No 2,3380
TF6C40301001,-49.61,69.507,du Gendarme,1202
TF6C40302033,-49.409,69.062,Gol. Perrier,870
TF6C40304011,-49.248,69.104,de Chamonix,1010
UG3B410D3005,0.399,29.897,EAST JOHNSTON,4760
US2A00206026,69.167,-144,Slender,2670
US2A00209005,69.183,-145.05,Canning,2380
US2K04457003,37.18,-118.682,MT. MENDEL,3999
US2L00215026,37.2,-118.668,LAMARCK,3901
US2M00126003,48.817,-121.767,SHOLES,2070
US2M00247006,48.583,-120.917,KIMTAH,2530
US2M00255009,48.567,-121.117,MCALLISTER,2530
US2M00442003,47.733,-123.317,HANGING,1737
US2M00A14011,47.75,-123.75,GERIFREKI,1829
US2M10432005,48.15,-120.8,ENTIAT,2290
US2N00700002,60.5,-139.5,HUBBARD,4600
AR1I0111B065,-36.542,-70.47,DOMUYO J2,2900
AR1I0111B137,-36.832,-70.303,CRUZADA A1,2500
AR1I0111B148,-36.638,-70.335,CHENQUE E,3200
AR1I0111B157,-36.595,-70.231,CHENQUE AE,3000
AR1I0111B160,-36.625,-70.243,CHENQUE AH,2800
AR1I0112A022,-36.954,-71.04,APAREYOS C,2600
AR1I0112B011,-37.161,-71.08,LILCO A,2450
AR1I0112E036,-37.903,-71.174,COPAHUE K1,2150
AR1I0112E039,-37.862,-71.128,AGRIO B,2225
AR1I0112F019,-38.271,-70.948,VENTISQUEROS B,2550
AR1I0133B009,-39.042,-71.201,PICUDO C,2150
AR1I0133B036,-39.187,-71.185,LAGOS C,2050
AR1I0133C032,-39.461,-71.208,BAYO A,1790
AR1I0133C033,-39.461,-71.205,BAYO B,1870
AR1I0133C039,-39.482,-71.201,VENTANA B,1800
AR1I0133D011,-39.598,-71.208,MIR POZOS B,1775
AR1I0133D018,-39.631,-71.491,LANIN C,3200
AR1I0133E017,-39.784,-71.638,HUECUIFA B,1750
AR1I0133E079,-39.697,-71.368,NEIRA B,1700
AR1I0133E085,-39.828,-71.469,ANGELES I,1700
AR1I60100006,-50.35,-72.817,Nevero 25 NE,1400
AR1I60113004,-50.183,-73.358,Ante-cumbre N Cerro Heim,2800
AR1I60113010,-50.15,-73.48,Onelli,2940
AR1I60232015,-49.217,-73.067,R Electrico C,1350
AR1I60233005,-49.175,-73.037,de la Vega,1800
AR1J1011A010,-36.303,-70.574,CAJ D L BURRA D,2250
AR1J1011A089,-36.188,-70.421,LAG NEGRA H,2650
AR1L44211017,-47.8,-72.383,Valle San Lorenzo 2,1800
AR1L73100012,-41.19,-71.854,RIO MANSO,3500
AR1L73100017,-41.205,-71.867,VURILOCHES A,1950
AT4J131IS003,46.913,12.152,PATSCHER OB.,3300
AT4J131IS054,47.087,12.38,MULLWITZ,3440
AT4J131IS071,47.103,12.463,WILDEN OB.,2940
AT4J131IS119,46.958,12.71,RALF,3060
AT4J131MO039,47.033,13.155,WOISKEN,2640
AT4J142TR005,47.48,13.585,KL.GOSAU,2680
AT4J143FA016,46.903,10.773,SCHAFKAR,3220
AT4J143OE010,47.105,11.067,WINNEBACH M,2890
AT4J143OE052,46.885,11.09,BANKER,2960
AT4J143OE164,47.01,10.918,AEU.PIRCHLKAR S,3260
AT4J143PI012,46.913,10.845,SUE.BRUNNENKAR,3200
AT4J143SA019,47.028,13.043,SPARAENGER E,2760
AT4J143SA020,47.028,13.037,SPARAENGER W,2960
AT4J143SA025,47.043,13.02,SCHARECK E,3120
AT4J143SA030,47.043,12.97,VOG.OCHSENKAR.UN,2820
AT4J143SA061,47.19,12.76,HIRZBACH OB.,3120
AT4J143SA092,47.125,12.658,RIFFL N,3070
AT4J143SA154,47.138,12.118,RAINBACH,3160
AT4J143SI058,47.068,11.12,BERGLAS,3280
AT4J143ZI049,47.103,11.953,MITTER M,2900
AT4J143ZI060,47.047,11.913,LOEFFLER N,2840
AT4J143ZI074,47.003,11.838,HORN E,3200
AT4J143ZI110,47.067,11.667,GEFRORENE WAND,3300
CA2O014BG010,61.519,-140.919,BROOKE GLACIER,2470
CA2S017I0450,78.577,-74.982,ALFRED NEWTON GL,934
CH4J14316003,46.514,9.952,STERLAS VAD. LAS,3060
CH4J14335023,46.545,9.726,LAVINER VADRET,3140
CH4J14342010,46.693,9.95,VALLORGIA VADRET,3100
CH4N01336017,46.429,8.012,TRIESTGLETSCHER,3640
CH4N01356003,46.007,7.853,FINDELENGL.,4200
CH4N01357010,46.024,7.644,HOHWAENGGL.,3680
CH4N01373012,45.963,7.522,HAUT GL.D'AROLLA,3480
CH4N01373016,45.995,7.449,TSIJIORE NOUVE,3780
CH4N01374005,46.053,7.429,DARBONNEIRE S,3240
CH4N01375009,46.089,7.323,MONT FORT GL. DU,3280
CH4N01383009,45.994,7.268,PETIT COMBIN 2,3660
CH4N01383013,46.008,7.238,AGET GL. D',3020
CH4N01385004,45.92,7.066,DOLENT GL. DU,3520
CH4R0133O003,46.538,9.161,CHILCHALP GL.,3000
CH4R0134N010,46.869,9.063,FLUAZ GL. DA,2840
CH4R0141F038,46.719,8.48,TSCHINGELFIRN,3120
CH4R0145B016,46.421,7.71,LOETSCHENGL.,2740
CL1L00000012,-52.835,-73.011,GCN22,777
CL1L00000038,-52.95,-73.021,GCN58,1214
CL1L00100007,-52.866,-73.158,GCN39,1578
CL1L42300003,-47.084,-73.38,Cachet,2600
CL1M0022E002,-37.88,-71.153,COPAHUE B,3000
CL1M0022E015,-37.869,-71.181,COPAHUE O,2450
CL1M005F0091,-33.507,-69.88,DEL MUSEO,5600
CL1M005G0048,-33.128,-70.072,RISOPATRON,5596
CL1N30300007,-28.7,-69.783,Rincon Flecha 03,4800
CL1N50000004,-27.083,-68.583,Ojos del Salado 02,6806
CN5A254G0003,49.08,87.03,3,3213
CN5A254J0003,49,87.07,3,2840
CN5A255E0006,49.13,87.48,6,3360
CN5A255F0018,49.03,87.82,18,3500
CN5A255F0022,48.93,87.83,22,3475
CN5A255H0004,48.95,87.47,4,3448
CN5A255J0002,48.82,87.43,2,3000
CN5A255N0002,48.73,87.47,2,2720
CN5A255N0028,48.9,87.65,28,3160
CN5A255O0025,48.63,87.87,25,3382
CN5A255T0007,48.32,88.55,7,3555
CN5A255T0008,48.32,88.55,8,3300
CN5A257C0002,47.83,89.53,2,3480
CN5J428B0017,37.75,101.35,17,4525
CN5J428E0027,37.6,101.65,27,4520
CN5N236I0001,31.828,94.675,Zuxuehui,6316
CN5O184B0039,28.763,84.483,Baibubu,6800
CN5O185C0021,28.619,85.389,Chacangpu,5901
CN5O192BB112,28.114,86.908,Lixin1,6611
CN5O207BB120,28.242,90.665,Rega,7384
CN5O272A0163,29.62,93.215,Sinonglang,6132
CN5O272A0254,29.75,92.946,Bainonglang,5894
CN5O272B0094,30.273,93.226,Xiabuguo,5750
CN5O272B0421,30.305,93.867,Bangzi,6188
CN5O280C0081,30.087,94.896,Peilong,5828
CN5O281A0090,30.21,94.215,Shizhangqiong,6614
CN5O281B0233,30.585,94,Gongting,5808
CN5O281B0746,30.567,94.733,Ruoguo,6488
CN5O282B0123,29.471,96.281,Jiaji,5766
US2O90001019,67.433,-154.967,Tupik,1830
CN5X042D0011,44.8,80.3,11,3900
CN5X042D0034,44.63,80.68,34,3940
CN5X042D0047,44.65,80.62,47,3742
CN5X042D0049,44.65,80.62,49,3760
CN5X042D0056,44.6,80.58,56,3921
CN5X042F0010,44.55,80.53,10,3720
CN5X042G0004,44.53,80.58,4,4120
CN5X043C0001,44.02,82.9,1,3670
CN5X043F0005,43.95,83.25,5,3800
CN5X043G0015,43.98,83.42,15,3620
CN5X043G0019,44,83.47,19,3700
CN5X043H0008,43.95,83.48,8,3700
CN5X043I0005,43.83,83.58,5,3500
CN5X043J0007,43.87,83.68,7,3720
CN5X043K0001,43.82,83.77,1,3660
CN5X043K0008,43.85,83.8,8,3480
CN5X043K0030,43.92,83.88,30,3960
CN5X043L0006,43.82,83.98,6,3700
US2O90001025,67.433,-155.5,Glaciers,1400
CN5X043M0007,43.77,84.17,7,3620
CN5X043N0007,43.7,84.42,7,3520
CN5X043O0027,43.65,84.58,27,3800
CN5X043P0044,43.43,84.93,44,4107
CN5X043P0092,43.5,84.68,92,3977
CN5X043S0001,43.57,84.18,1,3700
CN5X044D0014,43.47,84.58,14,3840
CN5X044D0020,43.43,84.67,20,4208
CN5X044D0054,43.33,84.77,54,4010
CN5X044E0007,43.4,84.92,7,4000
CN5X044I0015,43.12,83.8,15,4013
CN5X044I0017,43.12,83.78,17,4100
CN5X044I0018,43.13,83.78,18,3620
CN5X044J0007,43.1,83.68,7,3700
CN5X044J0019,43.07,83.6,19,3970
CN5X044J0026,43.05,83.55,26,4000
CN5X045B0007,42.83,82.5,7,4103
CN5X045B0074,42.8,82.18,74,3790
CN5X045B0104,42.75,82.08,104,3600
CN5X045B0106,42.75,82.07,106,3500
CN5X045D0016,42.78,82.48,16,4240
CN5X045D0022,42.82,82.42,22,3900
CN5X045E0005,42.95,82.9,5,3960
CN5X045E0032,42.73,83.02,32,4020
CN5X045F0041,42.6,82.9,41,4320
CN5X045F0062,42.67,82.85,62,3800
CN5X045H0022,42.63,82.55,22,4220
CN5X045H0029,42.55,82.63,29,4400
CN5X045H0063,42.53,82.5,63,4140
CN5X045H0072,42.57,82.38,72,4000
CN5X045I0039,42.5,82.2,39,4748
CN5X045K0033,42.62,81.75,33,4260
CN5X045K0037,42.68,81.77,37,3960
CN5X046B0036,42.68,81.55,36,3500
CN5X046B0049,42.62,81.55,49,4000
CN5X046D0009,42.6,81.28,9,3900
CN5X046D0038,42.6,81.38,38,3940
CN5X046E0027,42.6,81.78,27,4225
CN5X046E0137,42.53,81.5,137,3900
CN5X046F0003,42.5,81.45,3,4300
CN5X046F0027,42.47,81.52,27,4414
CN5X046F0051,42.4,81.53,51,4360
CN5X046F0071,42.37,81.47,71,4020
CN5X046G0020,42.43,81.23,20,4420
CN5X046H0030,42.48,80.97,30,3920
CN5X046I0013,42.62,81,13,3700
CN5X046K0028,42.4,80.9,28,4081
CN5X046K0095,42.48,80.57,95,4053
CN5X046K0100,42.5,80.57,100,3920
CN5X046K0106,42.52,80.58,106,3920
CN5X046L0015,42.5,80.52,15,4379
CN5X046L0029,42.43,80.62,29,4287
CN5X046L0066,42.48,80.43,66,4080
CN5X046L0072,42.5,80.43,72,3880
CN5X046L0083,42.43,80.45,83,4040
CN5Y421G0022,38.32,100.35,22,4551
CN5Y422E0005,38.38,100.2,5,4650
CN5Y424H0002,38.25,99.48,2,4875
CN5Y424N0001,38.52,99.28,1,4864
CN5Y425C0002,38.47,99.35,2,4899
CN5Y425F0023,38.65,98.92,23,4700
CN5Y425F0025,38.65,98.9,25,4620
CN5Y425G0005,38.67,98.87,5,4832
CN5Y425L0001,39.03,98.88,1,4758
CN5Y426B0003,38.33,99.95,3,4652
CN5Y426F0004,38.42,99.77,4,4764
CN5Y427F0003,38.67,99.4,3,4790
CN5Y427G0015,38.9,99.07,15,4650
CN5Y428B0019,38.95,99.3,19,5095
CN5Y429B0009,38.95,99.07,9,4590
CN5Y429B0019,38.98,98.98,19,4770
CN5Y431C0005,39.25,98.6,5,5022
CN5Y432A0008,39.27,98.58,8,5005
CN5Y432D0007,39.22,98.52,7,5241
CN5Y432D0008,39.22,98.53,8,5221
CN5Y432D0025,39.15,98.55,25,4770
CN5Y432I0006,39.18,98.33,6,4830
CN5Y432I0012,39.17,98.33,12,5049
CN5Y432M0021,39.4,98.22,21,4500
CN5Y433B0003,39.42,98.15,3,5000
CN5Y433B0014,39.37,98.18,14,5264
CN5Y433B0029,39.32,98.22,29,4680
CN5Y433B0030,39.3,98.22,30,5281
CN5Y433B0040,39.25,98.18,40,5240
CN5Y433B0045,39.28,98.18,45,5115
CN5Y433B0050,39.3,98.17,50,4550
CN5Y433B0054,39.25,98.18,54,5260
CN5Y433B0055,39.25,98.17,55,4942
CN5Y433B0065,39.25,98.13,65,5080
CN5Y433C0002,39.3,98.1,2,5200
CN5Y433D0021,39.22,98.2,21,5264
CN5Y434B0001,38.75,98.73,1,4779
CN5Y434G0005,38.58,99.02,5,4761
CN5Y435L0002,38.62,98.42,2,4920
CN5Y436A0012,38.7,98.27,12,5112
CN5Y436B0004,38.72,98.23,4,4852
CN5Y436E0001,38.83,98.07,1,4826
CN5Y436E0004,38.83,98.05,4,5077
CN5Y436G0028,38.97,97.7,28,5009
CN5Y437C0010,39.22,97.78,10,4820
CN5Y437D0005,39.38,97.83,5,4950
CN5Y441P0005,39.2,97.12,5,4780
CN5Y442I0004,38.97,97.68,4,4921
CN5Y442I0009,39,97.62,9,4800
CN5Y443B0001,38.85,97.92,1,4880
CN5Y443B0002,38.82,98.03,2,5077
CN5Y444D0006,38.25,98.82,6,4898
CN5Y444I0003,38.27,98.57,3,4938
CN5Y445B0003,38.4,98.12,3,4980
CN5Y445C0006,38.38,98.02,6,4995
CN5Y445D0028,38.47,97.92,28,5257
CN5Y445D0044,38.45,97.83,44,5090
CN5Y445H0023,38.65,97.75,23,4940
CN5Y452F0006,39.48,96.45,6,5070
CN5Y454B0012,38.7,97.05,12,4980
CN5Y454B0016,38.7,97.03,16,4980
CN5Y457A0001,38.55,96.48,1,5070
CN5Y458A0012,39.02,95.55,12,4951
CN5Y458A0014,39.05,95.47,14,4850
CN5Y458E0002,39.18,95.4,2,5080
CN5Y458E0028,39.18,95.33,28,5395
CN5Y458J0014,39.18,95.23,14,4980
CN5Y564D0009,38.2,96.32,9,5360
CN5Y564F0011,38.2,96.17,11,5467
CN5Y564H0040,38.25,95.93,40,5331
CN5Y564H0043,38.28,95.93,43,5268
CN5Y564H0051,38.3,95.87,51,5204
CN5Y564I0017,38.38,95.88,17,5230
CN5Y565M0013,38.32,95.43,13,5160
CN5Y565N0001,38.32,95.37,1,5120
CN5Y571D0005,38.55,97.63,5,5185
CN5Y571H0002,38.4,97.85,2,5262
CN5Y571H0005,38.42,97.88,5,5117
CN5Y571H0007,38.42,97.9,7,5110
CN5Y573E0004,38.02,97.4,4,5059
CN5Y581F0027,38.35,95.83,27,5335
CN5Y581F0028,38.35,95.83,28,5335
CN5Y581G0001,38.28,95.85,1,5342
CN5Y581I0003,37.95,95.42,3,5329
CN5Y581I0005,38,95.4,5,5257
CN5Y582F0014,38.18,96.08,14,5264
CN5Y582F0026,38.15,96.17,26,5350
CN5Y582G0003,38.15,96.2,3,5421
CN5Y582G0013,38.15,96.27,13,5420
CN5Y589N0001,38.03,97.27,1,5139
CN5Y589P0007,38,97.45,7,5020
CN5Y653K0137,35.717,77.433,Shaleike,6808
CN5Y656I0016,38.247,75.133,Kuosikulake,7028
CN5Y664C0006,39.257,74.448,Ayilanama,5842
CN5Y671C0013,40.72,76.9,13,4400
CN5Y671C0032,40.72,76.8,32,4380
CN5Y671M0048,41,77.25,48,4983
CN5Y671N0034,40.9,77.43,34,5000
CN5Y671N0046,40.92,77.5,46,5300
CN5Y671N0060,40.97,77.62,60,5200
CN5Y671O0002,40.98,77.63,2,5200
CN5Y671O0037,41,77.87,37,4700
CN5Y671O0048,41.02,77.95,48,4400
CN5Y671O0051,41.03,78,51,5000
CN5Y671P0003,40.95,78.08,3,4160
CN5Y672A0031,41.1,78.03,31,4520
CN5Y672B0047,41.12,77.7,47,4660
CN5Y672B0048,41.1,77.68,48,4820
CN5Y672C0015,41.03,77.68,15,5922
CN5Y672E0047,41.37,78.22,47,4300
CN5Y672E0049,41.28,78.03,49,4240
CN5Y672F0009,41.33,78.38,9,4440
CN5Y672F0054,41.2,78.47,54,4600
CN5Y672G0014,41.23,78.47,14,4707
CN5Y672G0025,41.33,78.42,25,4486
CN5Y672H0002,41.38,78.75,2,4480
CN5Y672I0014,41.6,78.95,14,4780
CN5Y673P0061,41.82,79.92,61,4829
CN5Y673P0063,41.82,79.93,63,4829
CN5Y673P0078,41.7,79.97,78,4580
CN5Y673P0086,41.72,80.02,86,4660
CN5Y674A0005,41.8,80.17,5 KAKE,6040
CN5Y674B0029,41.87,80.15,29,6040
CN5Y674C0017,41.97,80.43,17,4330
CN5Y674E0018,41.87,80.62,18,4502
CN5Y681A0035,42.03,80.73,35,4819
CN5Y681E0007,42.17,80.88,7,6200
CN5Y681E0019,42.15,80.83,19,6200
CN5Y681E0023,42.17,80.9,23,6200
CN5Y681F0036,41.95,81,36,4650
CN5Y682A0015,41.95,81.1,15,4320
CN5Y682B0006,41.98,81.23,6,4190
CN5Y682C0007,42.07,81.33,7,4160
CN5Y682D0026,42.17,81.17,26,5950
CN5Y682D0049,42.28,81.43,49,4400
CN5Y682D0055,42.33,81.45,55,4531
CN5Y682E0039,42.23,81.8,39,3820
CN5Y683A0048,42.27,82.02,48,4441
CN5Y684B0009,42.38,82.08,9,4220
CN5Y684B0018,42.35,82.15,18,4320
CN5Y684D0004,42.57,82.67,4,3900
CN5Y684D0013,42.58,82.82,13,3960
CN5Y684D0016,42.57,82.8,16,3940
CN5Y684D0023,42.55,82.8,23,4200
CN5Y685B0016,42.58,82.95,16,4280
CN5Y685B0021,42.53,83.05,21,4200
CN5Y685D0019,42.45,83.63,19,4080
CN5Y685D0023,42.38,83.68,23,4100
CN5Y686C0005,42.42,83.82,5,4386
CN5Y686C0009,42.43,83.85,9,4120
CN5Y691D0024,42.42,84.3,24,3860
CN5Y691E0012,42.45,84.15,12,4394
CN5Y692A0008,42.48,83.97,8,3840
CN5Y692C0016,42.47,83.55,16,3860
CN5Y692C0022,42.45,83.5,22,4240
CN5Y692C0023,42.45,83.47,23,3840
CN5Y692C0047,42.55,83.4,47,4300
CN5Y692C0049,42.57,83.38,49,3980
CN5Y692C0097,42.63,83.15,97,4324
CN5Y692F0005,42.35,83.1,5,4260
CN5Y693D0004,43.05,83.72,4,4080
CN5Y694A0003,43.1,83.92,3,4000
CN5Y694I0022,43.17,86.55,22,4065
CN5Y694I0024,43.17,86.53,24,4143
CN5Y694I0032,43.18,86.7,32,4091
CN5Y695A0004,42.65,85.78,4,4130
CN5Y695C0008,42.65,85.33,8,3840
CN5Y695D0016,42.63,85.22,16,4412
CN5Y696D0023,42.58,85.2,23,4218
CN5Y696D0044,42.52,85.15,44,4220
CN5Y696F0005,42.52,85.22,5,4465
CN5Y696G0003,42.5,85.27,3,4480
CN5Y696G0010,42.55,85.22,10,4217
CN5Y696G0067,42.57,85.45,67,4430
CN5Y696H0019,42.55,85.5,19,4360
CN5Y696H0023,42.57,85.55,23,4361
CN5Y696H0028,42.58,85.55,28,4280
CN5Y697D0002,43.07,86.53,2,4040
CN5Y697E0001,43.03,86.68,1,4190
CN5Y697E0016,43.07,86.77,16,4380
CN5Y697E0036,43.03,86.83,36,4089
CN5Y697G0003,42.72,86.68,3,4207
CN5Y698B0006,42.75,86.83,6,4341
CN5Y698C0008,42.73,86.97,8,4221
CN5Y711B0014,43.03,94.45,14,4447
CN5Y711B0022,43.07,94.38,22,4450
CN5Y723D0009,43.4,89.7,9,3800
CN5Y723D0015,43.4,89.63,15,3550
CN5Y723D0022,43.4,89.6,22,4100
CN5Y724G0011,43.73,88.73,11,4000
CN5Y724G0014,43.73,88.7,14,3970
CN5Y724G0023,43.75,88.63,23,4080
CN5Y724H0011,43.78,88.57,11,4180
CN5Y724H0016,43.8,88.53,16,4000
CN5Y725E0023,43.75,88.17,23,3780
CN5Y730D0023,43.13,86.93,23,4268
CN5Y731E0001,43.13,86.62,1,3980
CN5Y732C0013,43.22,86.45,13,4219
CN5Y732D0037,43.13,86.27,37,4060
CN5Y732D0049,43.22,86.15,49,4020
CN5Y732F0024,43.43,86.12,24,3900
CN5Y732F0031,43.47,86.17,31,4260
CN5Y732F0061,43.57,86.3,61,4080
CN5Y733C0037,43.5,86.12,37,4320
CN5Y733D0035,43.55,86,35,4510
CN5Y734A0016,43.53,85.98,16,4344
CN5Y734A0038,43.6,85.92,38,4090
CN5Y734A0049,43.63,85.83,49,4893
CN5Y734B0012,43.63,85.8,12,4500
CN5Y735C0016,43.37,86.08,16,4260
CN5Y735D0025,43.23,85.83,25,4100
CN5Y735F0002,43.25,85.7,2,4104
CN5Y735F0028,43.25,85.55,28,4360
CN5Y735F0043,43.27,85.45,43,4640
CN5Y735F0080,43.35,85.53,80,4834
CN5Y735F0097,43.4,85.63,97,4383
CN5Y736A0050,43.32,85.43,50,4510
CN5Y736B0014,43.22,85.27,14,4141
CN5Y736B0035,43.3,85.08,35,4369
CN5Y736C0040,43.53,85.08,40,5060
CN5Y736C0047,43.45,85.12,47,4540
